dev_id,time,port,specHumid,pm25,pm25Min,o3,specO3max,pm25Count,specTemp,pm25Average,specStatus,pm10Average,specO3min,pmStatus,pm1Average,specO3Count,pm25Max,specO3Average
graqm0106,2018-09-30T04:51:37.88437765Z,2,51,3,3,28,47,71,13,3,1,3,2,1,2,61,3,28
graqm0106,2018-09-30T04:52:38.916715467Z,2,51,3,2,28,58,72,13,3,1,3,-13,1,2,62,4,28
graqm0106,2018-09-30T04:53:40.043338006Z,2,51,3,2,29,48,71,13,3,1,3,5,1,2,60,4,29
graqm0106,2018-09-30T04:54:40.998668455Z,2,51,2,2,28,45,71,13,2,1,3,9,1,2,61,3,28
graqm0106,2018-09-30T04:55:42.060359513Z,2,51,2,2,29,44,71,12,2,1,3,15,1,2,61,3,29
graqm0106,2018-09-30T04:56:43.024868656Z,2,51,2,2,28,57,71,12,2,1,2,-16,1,2,62,3,28
graqm0106,2018-09-30T04:57:44.054448584Z,2,51,2,1,29,49,71,12,2,1,2,12,1,2,60,3,29
graqm0106,2018-09-30T04:58:45.087925938Z,2,51,3,2,29,52,72,12,3,1,3,4,1,2,61,3,29
graqm0106,2018-09-30T04:59:46.118459597Z,2,52,3,2,28,45,71,12,3,1,3,-1,1,2,61,3,28
graqm0106,2018-09-30T05:00:47.132077578Z,2,52,3,2,29,52,71,12,3,1,3,-12,1,2,62,3,29
graqm0106,2018-09-30T05:01:48.204706344Z,2,52,3,2,27,51,71,12,3,1,3,6,1,2,60,4,27
graqm0106,2018-09-30T05:02:49.234514837Z,2,52,2,2,28,52,71,12,2,1,2,-2,1,2,61,3,28
graqm0106,2018-09-30T05:03:50.269296291Z,2,52,3,2,29,59,71,12,3,1,3,-3,1,2,61,4,29
graqm0106,2018-09-30T05:04:51.341691549Z,2,52,2,2,26,50,71,12,2,1,2,-23,1,2,61,4,26
graqm0106,2018-09-30T05:05:52.373445605Z,2,52,3,2,27,42,72,12,3,1,3,6,1,2,61,3,27
graqm0106,2018-09-30T05:06:53.403986222Z,2,52,3,2,27,48,71,12,3,1,3,0,1,2,61,4,27
graqm0106,2018-09-30T05:07:54.577514321Z,2,52,3,2,27,61,71,12,3,1,4,-22,1,2,61,4,27
graqm0106,2018-09-30T05:08:55.682453122Z,2,52,3,2,29,81,71,12,3,1,3,-16,1,2,61,4,29
graqm0106,2018-09-30T05:09:56.82196363Z,2,52,2,2,27,52,72,12,2,1,2,-26,1,2,61,3,27
graqm0106,2018-09-30T05:10:57.973934638Z,2,52,3,2,28,74,71,12,3,1,3,-49,1,2,62,3,28
graqm0106,2018-09-30T05:11:59.109213111Z,2,52,3,2,29,55,71,12,3,1,3,4,1,2,60,3,29
graqm0106,2018-09-30T05:13:00.259436962Z,2,52,2,2,26,44,72,12,2,1,2,-28,1,2,61,3,26
graqm0106,2018-09-30T05:14:01.403040802Z,2,52,3,2,29,88,71,12,3,1,4,4,1,2,61,5,29
graqm0106,2018-09-30T05:15:02.525555566Z,2,52,3,2,28,61,71,12,3,1,3,-10,1,2,61,4,28
graqm0106,2018-09-30T05:16:03.669582519Z,2,52,3,2,27,61,71,12,3,1,3,-40,1,1,62,4,27
graqm0106,2018-09-30T05:17:04.803005233Z,2,52,2,2,25,43,72,12,2,1,2,0,1,2,60,3,25
graqm0106,2018-09-30T05:18:05.940959642Z,2,52,2,2,27,65,71,12,2,1,2,-4,1,2,61,2,27
graqm0106,2018-09-30T05:19:07.18148885Z,2,52,2,2,28,73,71,12,2,1,3,-19,1,2,62,3,28
graqm0106,2018-09-30T05:20:08.461661426Z,2,52,2,1,28,56,72,12,2,1,2,-28,1,1,60,3,28
graqm0106,2018-09-30T05:21:09.833098825Z,2,53,3,2,28,112,71,12,3,1,3,-53,1,2,62,4,28
graqm0106,2018-09-30T05:22:11.185026098Z,2,53,2,1,28,68,72,12,2,1,2,-48,1,2,60,3,28
graqm0106,2018-09-30T05:23:12.559883406Z,2,53,2,1,29,73,71,12,2,1,3,4,1,1,61,2,29
graqm0106,2018-09-30T05:24:13.928917127Z,2,53,3,2,30,123,72,12,3,1,3,-50,1,2,62,3,30
graqm0106,2018-09-30T05:25:15.290720417Z,2,53,2,2,29,80,71,12,2,1,2,-59,1,2,60,3,29
graqm0106,2018-09-30T05:26:16.658207888Z,2,53,2,2,28,48,72,12,2,1,2,1,1,1,61,3,28
graqm0106,2018-09-30T05:27:18.035088461Z,2,53,2,2,27,109,71,12,2,1,2,-33,1,2,62,2,27
graqm0106,2018-09-30T05:28:19.384090541Z,2,53,2,1,27,93,72,12,2,1,2,-52,1,1,60,3,27
graqm0106,2018-09-30T05:29:20.75900835Z,2,53,2,2,28,52,71,12,2,1,2,11,1,1,61,3,28
graqm0106,2018-09-30T05:30:22.118168655Z,2,53,2,1,29,124,72,12,2,1,2,-30,1,1,62,2,29
graqm0106,2018-09-30T05:31:23.481141482Z,2,53,2,1,26,68,72,12,2,1,2,-56,1,1,60,2,26
graqm0106,2018-09-30T05:32:24.855935565Z,2,53,2,1,28,55,71,12,2,1,2,12,1,1,61,3,28
graqm0106,2018-09-30T05:33:26.212226537Z,2,53,3,1,26,105,72,12,3,1,3,-52,1,2,62,4,26
graqm0106,2018-09-30T05:34:27.578348524Z,2,53,2,1,28,66,71,12,2,1,2,-75,1,1,60,2,28
graqm0106,2018-09-30T05:35:28.95541763Z,2,53,2,1,28,50,72,12,2,1,2,12,1,2,61,3,28
graqm0106,2018-09-30T05:36:30.311696188Z,2,53,2,1,28,99,71,12,2,1,2,-50,1,1,62,3,28
graqm0106,2018-09-30T05:37:31.675869897Z,2,53,2,1,28,79,72,12,2,1,2,-56,1,1,60,2,28
graqm0106,2018-09-30T05:38:33.049397903Z,2,53,2,1,28,51,71,12,2,1,2,-8,1,2,61,3,28
graqm0106,2018-09-30T05:39:34.426526524Z,2,53,2,2,30,98,72,12,2,1,2,-53,1,2,62,3,30
graqm0106,2018-09-30T05:40:35.773564488Z,2,53,2,1,28,75,72,12,2,1,2,-43,1,1,60,2,28
graqm0106,2018-09-30T05:41:37.146140764Z,2,53,2,2,28,80,71,12,2,1,2,-5,1,1,62,3,28
graqm0106,2018-09-30T05:42:38.517909882Z,2,53,2,2,28,101,72,12,2,1,2,-56,1,2,61,3,28
graqm0106,2018-09-30T05:43:39.879701427Z,2,54,2,1,27,50,71,12,2,1,2,-46,1,2,60,3,27
graqm0106,2018-09-30T05:44:41.246166221Z,2,54,3,2,26,89,72,12,3,1,3,-24,1,2,62,4,26
graqm0106,2018-09-30T05:45:42.603889635Z,2,54,3,2,25,84,71,12,3,1,3,-76,1,2,61,4,25
graqm0106,2018-09-30T05:46:43.980592358Z,2,54,2,1,23,73,72,12,2,1,2,-56,1,2,60,3,23
graqm0106,2018-09-30T05:47:45.347490966Z,2,54,2,1,22,97,71,12,2,1,2,-41,1,2,62,3,22
graqm0106,2018-09-30T05:48:46.700494429Z,2,53,3,2,22,71,72,12,3,1,3,-76,1,1,61,3,22
graqm0106,2018-09-30T05:49:48.070962452Z,2,53,2,2,27,60,71,12,2,1,3,4,1,1,60,3,27
graqm0106,2018-09-30T05:50:49.436249708Z,2,53,3,2,26,95,72,12,3,1,3,-41,1,2,62,3,26
graqm0106,2018-09-30T05:51:50.808316382Z,2,53,2,1,25,82,72,12,2,1,2,-44,1,1,60,3,25
graqm0106,2018-09-30T05:52:52.174992133Z,2,53,2,2,27,64,71,12,2,1,2,13,1,2,61,3,27
graqm0106,2018-09-30T05:53:53.533620962Z,2,53,2,1,27,102,72,12,2,1,2,-48,1,2,62,3,27
graqm0106,2018-09-30T05:54:54.905269407Z,2,53,3,2,25,67,71,12,3,1,3,-51,1,1,60,4,25
graqm0106,2018-09-30T05:55:56.263517424Z,2,53,2,2,27,73,72,12,2,1,2,1,1,2,61,3,27
graqm0106,2018-09-30T05:56:57.643298029Z,2,53,3,2,26,92,71,12,3,1,3,-56,1,2,62,3,26
graqm0106,2018-09-30T05:57:58.996525185Z,2,53,2,2,28,60,72,12,2,1,2,-44,1,1,60,2,28
graqm0106,2018-09-30T05:59:00.364361808Z,2,53,2,2,29,77,71,12,2,1,2,-16,1,1,61,2,29
graqm0106,2018-09-30T06:00:01.740180887Z,2,53,2,2,30,95,72,12,2,1,2,-52,1,2,62,2,30
graqm0106,2018-09-30T06:01:03.108074212Z,2,53,2,2,27,63,72,12,2,1,2,-36,1,1,60,3,27
graqm0106,2018-09-30T06:02:04.458982494Z,2,53,2,1,27,59,71,12,2,1,2,-2,1,1,61,3,27
graqm0106,2018-09-30T06:03:05.830912648Z,2,53,3,2,27,80,72,12,3,1,3,-59,1,2,62,3,27
graqm0106,2018-09-30T06:04:07.204304549Z,2,53,2,1,28,58,71,12,2,1,2,-34,1,1,60,4,28
graqm0106,2018-09-30T06:05:08.563407193Z,2,53,2,1,26,68,72,12,2,1,2,2,1,1,61,3,26
graqm0106,2018-09-30T06:06:09.933767797Z,2,54,2,1,26,89,71,12,2,1,2,-59,1,1,62,3,26
graqm0106,2018-09-30T06:07:11.30472972Z,2,54,2,1,27,64,72,12,2,1,2,-45,1,1,60,3,27
graqm0106,2018-09-30T06:08:12.671109597Z,2,54,2,2,23,68,71,12,2,1,3,-3,1,2,61,3,23
graqm0106,2018-09-30T06:09:14.023915339Z,2,54,2,1,28,79,72,12,2,1,3,-65,1,1,62,3,28
graqm0106,2018-09-30T06:10:15.390468029Z,2,54,2,1,25,69,71,12,2,1,2,-50,1,1,60,2,25
graqm0106,2018-09-30T06:11:16.767297696Z,2,54,2,2,25,69,72,12,2,1,2,1,1,2,61,2,25
graqm0106,2018-09-30T06:12:18.127606034Z,2,54,2,1,26,80,72,12,2,1,2,-57,1,1,62,3,26
graqm0106,2018-09-30T06:13:19.513182681Z,2,54,2,1,27,69,71,12,2,1,2,-34,1,1,60,2,27
graqm0106,2018-09-30T06:14:20.855326338Z,2,54,2,2,27,56,72,12,2,1,2,5,1,1,61,3,27
graqm0106,2018-09-30T06:15:22.225313986Z,2,54,2,2,25,93,71,12,2,1,2,-45,1,1,62,2,25
graqm0106,2018-09-30T06:16:23.591533614Z,2,54,1,1,25,68,72,12,1,1,1,-35,1,1,60,2,25
graqm0106,2018-09-30T06:17:24.951794251Z,2,53,1,1,27,48,71,12,1,1,1,0,1,1,61,2,27
graqm0106,2018-09-30T06:18:26.328854425Z,2,53,2,1,28,93,72,12,2,1,2,-52,1,1,62,2,28
graqm0106,2018-09-30T06:19:27.683406679Z,2,54,1,1,27,59,71,12,1,1,1,-28,1,1,60,2,27
graqm0106,2018-09-30T06:20:29.049816113Z,2,54,2,1,26,50,72,12,2,1,2,-4,1,1,61,2,26
graqm0106,2018-09-30T06:21:30.424892524Z,2,54,2,1,26,101,71,12,2,1,2,-42,1,1,62,3,26
graqm0106,2018-09-30T06:22:31.787077822Z,2,54,1,1,27,55,72,12,1,1,1,-50,1,1,60,2,27
graqm0106,2018-09-30T06:23:33.145625505Z,2,54,2,1,28,62,72,12,2,1,2,4,1,1,61,2,28
graqm0106,2018-09-30T06:24:34.518512845Z,2,54,2,2,29,116,71,12,2,1,2,-38,1,1,62,2,29
graqm0106,2018-09-30T06:28:18.351573629Z,2,54,1,1,28,108,5,12,1,1,1,-69,1,1,223,2,28
graqm0106,2018-09-30T06:29:19.714901565Z,2,54,2,1,29,85,72,12,2,1,2,-18,1,1,61,3,29
graqm0106,2018-09-30T06:30:21.074289275Z,2,54,2,1,27,89,71,12,2,1,2,-50,1,1,61,3,27
graqm0106,2018-09-30T06:31:22.435609447Z,2,55,2,1,27,63,72,12,2,1,2,-23,1,1,60,2,27
graqm0106,2018-09-30T06:32:23.812982233Z,2,55,1,1,27,64,71,12,1,1,1,-27,1,1,61,3,27
graqm0106,2018-09-30T06:33:25.172620151Z,2,55,2,1,27,79,72,12,2,1,2,-64,1,1,62,3,27
graqm0106,2018-09-30T06:34:26.536567007Z,2,55,2,2,26,48,71,12,2,1,2,-38,1,2,60,3,26
graqm0106,2018-09-30T06:35:27.916949889Z,2,55,2,1,27,75,72,12,2,1,2,-2,1,1,61,3,27
graqm0106,2018-09-30T06:36:29.276290097Z,2,54,2,1,28,78,71,12,2,1,2,-46,1,1,62,2,28
graqm0106,2018-09-30T06:37:30.641495593Z,2,54,2,1,27,65,72,12,2,1,2,-28,1,1,60,2,27
graqm0106,2018-09-30T06:38:32.026276516Z,2,54,2,1,30,76,72,12,2,1,2,6,1,1,61,2,30
graqm0106,2018-09-30T06:39:33.370128829Z,2,54,1,1,28,89,71,12,1,1,1,-57,1,1,62,2,28
graqm0106,2018-09-30T06:40:34.734275391Z,2,54,1,1,29,64,72,12,1,1,1,-48,1,1,60,1,29
graqm0106,2018-09-30T06:41:36.103036701Z,2,55,2,1,29,52,71,12,2,1,2,0,1,1,61,3,29
graqm0106,2018-09-30T06:42:37.479139446Z,2,55,2,1,28,93,72,12,2,1,2,-33,1,1,62,2,28
graqm0106,2018-09-30T06:43:38.841757459Z,2,55,1,1,28,60,71,12,1,1,2,-43,1,1,60,2,28
graqm0106,2018-09-30T06:44:40.205615784Z,2,55,1,1,28,64,72,12,1,1,1,5,1,1,61,2,28
graqm0106,2018-09-30T06:45:41.57169271Z,2,55,2,1,28,108,71,11,2,1,2,-19,1,1,62,2,28
graqm0106,2018-09-30T06:46:42.955591607Z,2,55,1,1,26,71,72,12,1,1,1,-40,1,1,60,2,26
graqm0106,2018-09-30T06:47:44.564493404Z,2,55,2,1,27,66,72,12,2,1,2,8,1,1,61,2,27
graqm0106,2018-09-30T06:48:45.928654569Z,2,55,2,2,27,54,71,12,2,1,2,12,1,1,61,2,27
graqm0106,2018-09-30T06:49:47.302824855Z,2,55,2,1,26,93,72,12,2,1,2,-38,1,1,62,2,26
graqm0106,2018-09-30T06:50:48.66353821Z,2,55,1,1,25,81,71,12,1,1,2,-48,1,1,60,2,25
graqm0106,2018-09-30T06:51:50.023200631Z,2,54,2,1,27,49,72,12,2,1,2,11,1,1,61,2,27
graqm0106,2018-09-30T06:52:51.394432923Z,2,55,2,1,30,109,72,12,2,1,2,-24,1,1,62,2,30
graqm0106,2018-09-30T06:53:52.762518913Z,2,55,1,1,27,76,71,12,1,1,1,-58,1,1,61,2,27
graqm0106,2018-09-30T06:54:54.144420446Z,2,55,1,1,28,60,72,12,1,1,2,-16,1,1,60,2,28
graqm0106,2018-09-30T06:55:55.492063683Z,2,55,2,1,29,94,71,12,2,1,2,-20,1,1,62,2,29
graqm0106,2018-09-30T06:56:56.858683327Z,2,55,1,1,27,81,72,12,1,1,2,-51,1,1,61,2,27
graqm0106,2018-09-30T06:57:58.230226728Z,2,55,2,1,27,64,71,12,2,1,2,-21,1,1,60,3,27
graqm0106,2018-09-30T06:58:59.61679191Z,2,55,2,1,26,79,72,12,2,1,2,-29,1,1,62,2,26
graqm0106,2018-09-30T07:00:00.964321243Z,2,55,1,1,27,69,71,12,1,1,2,-62,1,1,61,2,27
graqm0106,2018-09-30T07:01:02.32071256Z,2,55,2,1,27,56,72,12,2,1,2,-25,1,1,60,2,27
graqm0106,2018-09-30T07:02:03.684784139Z,2,55,2,1,31,79,71,12,2,1,2,-34,1,1,62,3,31
graqm0106,2018-09-30T07:03:05.060505665Z,2,55,2,1,29,89,72,12,2,1,2,-52,1,1,61,2,29
graqm0106,2018-09-30T07:04:06.416288952Z,2,55,2,1,28,66,72,11,2,1,2,-11,1,1,60,2,28
graqm0106,2018-09-30T07:05:07.787636338Z,2,55,2,1,27,80,71,11,2,1,2,-10,1,1,62,2,27
graqm0106,2018-09-30T07:06:09.153084935Z,2,55,2,1,26,83,72,11,2,1,2,-54,1,1,61,2,26
graqm0106,2018-09-30T07:07:10.524981539Z,2,55,1,1,26,73,71,11,1,1,1,-51,1,1,60,2,26
graqm0106,2018-09-30T07:08:11.908256307Z,2,55,2,1,28,75,72,11,2,1,2,-15,1,1,62,2,28
graqm0106,2018-09-30T07:09:13.246806942Z,2,55,2,1,25,70,71,11,2,1,2,-73,1,1,61,2,25
graqm0106,2018-09-30T07:10:14.625560765Z,2,55,2,1,28,55,72,11,2,1,2,-35,1,1,60,2,28
graqm0106,2018-09-30T07:11:15.985052172Z,2,55,2,1,29,91,71,11,2,1,2,-24,1,1,62,2,29
graqm0106,2018-09-30T07:12:17.366506381Z,2,55,2,1,28,72,72,11,2,1,2,-44,1,1,61,3,28
graqm0106,2018-09-30T07:13:18.723195398Z,2,56,2,1,28,51,71,11,2,1,2,-42,1,1,60,2,28
graqm0106,2018-09-30T07:14:20.082127586Z,2,56,2,1,29,87,72,11,2,1,2,-22,1,1,62,2,29
graqm0106,2018-09-30T07:15:21.4949357Z,2,56,1,1,23,57,72,11,1,1,2,-70,1,1,61,2,23
graqm0106,2018-09-30T07:16:22.829636412Z,2,56,1,1,26,54,71,11,1,1,2,-27,1,1,60,2,26
graqm0106,2018-09-30T07:17:24.182336901Z,2,56,2,1,27,105,72,11,2,1,2,-28,1,1,62,2,27
graqm0106,2018-09-30T07:18:25.550259672Z,2,56,2,1,25,80,71,11,2,1,2,-70,1,1,61,2,25
graqm0106,2018-09-30T07:19:26.911495525Z,2,56,2,1,26,53,72,11,2,1,2,-38,1,1,60,2,26
graqm0106,2018-09-30T07:20:28.278929178Z,2,56,2,1,26,102,71,11,2,1,2,-27,1,1,62,2,26
graqm0106,2018-09-30T07:21:29.652792537Z,2,56,1,1,26,63,72,11,1,1,2,-65,1,1,61,2,26
graqm0106,2018-09-30T07:22:31.016742178Z,2,56,2,1,28,72,71,11,2,1,2,-27,1,2,60,3,28
graqm0106,2018-09-30T07:23:32.384214132Z,2,56,2,1,27,101,72,11,2,1,2,-28,1,1,62,2,27
graqm0106,2018-09-30T07:24:33.756887053Z,2,56,1,1,25,73,72,11,1,1,2,-54,1,1,60,2,25
graqm0106,2018-09-30T07:25:35.123759588Z,2,56,2,1,27,51,71,11,2,1,2,14,1,1,61,3,27
graqm0106,2018-09-30T07:26:36.487508622Z,2,56,2,1,27,101,72,11,2,1,2,-45,1,1,62,2,27
graqm0106,2018-09-30T07:27:37.854013545Z,2,56,2,1,24,58,71,11,2,1,2,-60,1,1,60,3,24
graqm0106,2018-09-30T07:28:39.224352235Z,2,57,2,1,27,43,72,11,2,1,2,11,1,2,61,3,27
graqm0106,2018-09-30T07:29:40.590984665Z,2,57,2,1,29,112,71,11,2,1,2,-40,1,1,62,2,29
graqm0106,2018-09-30T07:30:41.955145817Z,2,57,2,1,25,82,72,11,2,1,2,-65,1,1,60,2,25
graqm0106,2018-09-30T07:31:43.321370334Z,2,57,2,1,28,42,71,11,2,1,2,12,1,1,61,2,28
graqm0106,2018-09-30T07:32:44.686655121Z,2,57,2,2,28,97,72,11,2,1,2,-44,1,1,62,3,28
graqm0106,2018-09-30T07:33:46.053729766Z,2,57,2,2,24,88,71,11,2,1,2,-71,1,1,61,3,24
graqm0106,2018-09-30T07:34:47.42579817Z,2,57,2,1,26,55,72,11,2,1,2,-21,1,1,60,3,26
graqm0106,2018-09-30T07:35:48.782229237Z,2,57,2,1,27,89,71,11,2,1,2,-40,1,1,62,2,27
graqm0106,2018-09-30T07:36:50.161842445Z,2,57,2,1,27,77,72,11,2,1,2,-68,1,1,61,2,27
graqm0106,2018-09-30T07:37:51.515550307Z,2,57,2,1,25,53,72,11,2,1,2,-30,1,1,60,3,25
graqm0106,2018-09-30T07:38:52.892361423Z,2,57,2,1,24,86,71,11,2,1,2,-31,1,1,62,2,24
graqm0106,2018-09-30T07:39:54.250228621Z,2,57,2,1,23,69,72,11,2,1,2,-81,1,1,61,3,23
graqm0106,2018-09-30T07:40:55.622925856Z,2,57,2,1,25,57,71,11,2,1,2,-35,1,2,60,3,25
graqm0106,2018-09-30T07:41:56.999521252Z,2,56,2,1,26,82,72,11,2,1,2,-22,1,1,62,2,26
graqm0106,2018-09-30T07:42:58.361391976Z,2,56,2,2,26,86,71,11,2,1,2,-82,1,1,61,3,26
graqm0106,2018-09-30T07:43:59.726262296Z,2,57,2,1,26,64,72,11,2,1,2,-40,1,1,60,4,26
graqm0106,2018-09-30T07:45:01.100861828Z,2,57,2,2,27,93,71,11,2,1,3,-25,1,2,62,4,27
graqm0106,2018-09-30T07:46:02.455976135Z,2,57,1,1,26,79,72,11,1,1,1,-72,1,1,61,2,26
graqm0106,2018-09-30T07:47:03.824368368Z,2,57,2,1,26,63,72,11,2,1,2,-64,1,1,60,3,26
graqm0106,2018-09-30T07:48:05.185628573Z,2,57,2,1,28,81,71,11,2,1,2,-10,1,2,61,3,28
graqm0106,2018-09-30T07:49:06.555873165Z,2,57,2,2,27,96,72,11,2,1,2,-44,1,1,62,3,27
graqm0106,2018-09-30T07:50:07.953279027Z,2,57,2,1,25,85,71,11,2,1,2,-40,1,1,60,3,25
graqm0106,2018-09-30T07:51:09.296128642Z,2,57,2,2,28,62,72,11,2,1,2,4,1,2,61,3,28
graqm0106,2018-09-30T07:52:10.658027366Z,2,57,2,2,25,103,71,11,2,1,2,-50,1,2,62,3,25
graqm0106,2018-09-30T07:53:12.035019282Z,2,57,2,1,27,77,72,11,2,1,2,-54,1,2,60,3,27
graqm0106,2018-09-30T07:54:13.409998943Z,2,57,2,1,27,49,71,11,2,1,2,6,1,2,61,3,27
graqm0106,2018-09-30T07:55:14.76149755Z,2,57,2,1,26,119,72,11,2,1,3,-36,1,2,62,3,26
graqm0106,2018-09-30T07:56:16.133177506Z,2,57,2,2,25,78,71,11,2,1,2,-54,1,1,60,2,25
graqm0106,2018-09-30T07:57:17.499618493Z,2,57,3,2,28,47,72,11,3,1,3,-4,1,2,61,4,28
graqm0106,2018-09-30T07:58:18.854738216Z,2,57,2,1,28,106,72,11,2,1,2,-28,1,2,62,2,28
graqm0106,2018-09-30T07:59:20.230788411Z,2,57,2,2,28,89,71,11,2,1,2,-51,1,2,61,3,28
graqm0106,2018-09-30T08:00:21.634110883Z,2,57,2,2,27,64,72,11,2,1,2,-21,1,1,60,3,27
graqm0106,2018-09-30T08:01:22.964985528Z,2,57,2,1,28,77,71,11,2,1,2,-48,1,1,62,3,28
graqm0106,2018-09-30T08:02:24.329873465Z,2,57,3,2,29,98,72,11,3,1,3,-74,1,1,61,4,29
graqm0106,2018-09-30T08:03:25.692092916Z,2,57,2,1,27,63,71,11,2,1,2,-46,1,1,60,3,27
graqm0106,2018-09-30T08:04:27.073343579Z,2,57,2,1,30,69,72,11,2,1,3,-16,1,1,61,3,30
graqm0106,2018-09-30T08:05:28.419342809Z,2,57,2,1,26,101,71,11,2,1,2,-53,1,1,62,2,26
graqm0106,2018-09-30T08:06:29.79028214Z,2,57,2,1,29,74,72,11,2,1,2,-45,1,1,60,2,29
graqm0106,2018-09-30T08:07:31.16115427Z,2,57,2,2,31,61,72,11,2,1,3,7,1,2,61,3,31
graqm0106,2018-09-30T08:08:32.528261778Z,2,58,2,2,27,117,71,11,2,1,2,-58,1,1,62,3,27
graqm0106,2018-09-30T08:09:33.890292523Z,2,58,1,1,29,82,72,11,1,1,1,-57,1,1,60,2,29
graqm0106,2018-09-30T08:10:35.256274793Z,2,58,2,1,29,57,71,11,2,1,2,5,1,1,61,2,29
graqm0106,2018-09-30T08:11:36.630546874Z,2,58,2,1,29,109,72,11,2,1,3,-44,1,1,62,4,29
graqm0106,2018-09-30T08:12:37.987070586Z,2,58,2,1,28,72,71,11,2,1,2,-51,1,1,60,2,28
graqm0106,2018-09-30T08:13:39.411231367Z,2,58,2,2,29,57,72,11,2,1,2,15,1,1,61,2,29
graqm0106,2018-09-30T08:14:40.727440186Z,2,58,2,1,31,103,71,11,2,1,2,-22,1,2,62,3,31
graqm0106,2018-09-30T08:15:42.103389321Z,2,58,5,3,29,94,72,11,5,1,5,-67,1,3,61,6,29
graqm0106,2018-09-30T08:16:43.474718907Z,2,58,2,1,28,62,71,11,2,1,2,-29,1,2,60,3,28
graqm0106,2018-09-30T08:17:44.816811556Z,2,58,2,1,29,101,72,11,2,1,2,-32,1,1,62,2,29
graqm0106,2018-09-30T08:18:46.193702921Z,2,58,2,1,27,81,72,11,2,1,2,-71,1,1,61,2,27
graqm0106,2018-09-30T08:19:47.562667932Z,2,58,2,1,28,64,71,11,2,1,2,-40,1,1,60,2,28
graqm0106,2018-09-30T08:20:48.925493046Z,2,58,2,1,30,95,72,11,2,1,2,-24,1,1,62,2,30
graqm0106,2018-09-30T08:21:50.282189063Z,2,58,2,1,26,97,71,11,2,1,2,-60,1,1,61,3,26
graqm0106,2018-09-30T08:22:51.645480392Z,2,58,2,1,29,67,72,11,2,1,2,-43,1,1,60,2,29
graqm0106,2018-09-30T08:23:53.073929911Z,2,58,1,1,29,71,71,11,1,1,1,-8,1,1,61,2,29
graqm0106,2018-09-30T08:24:54.381885765Z,2,58,2,1,30,91,72,11,2,1,2,-44,1,1,62,3,30
graqm0106,2018-09-30T08:25:55.755946039Z,2,58,2,1,29,68,71,11,2,1,2,-60,1,1,60,2,29
graqm0106,2018-09-30T08:26:57.112661557Z,2,58,2,1,32,62,72,11,2,1,2,-34,1,1,61,2,32
graqm0106,2018-09-30T08:27:58.48611478Z,2,59,1,1,30,109,71,11,1,1,1,-48,1,1,62,2,30
graqm0106,2018-09-30T08:28:59.848842085Z,2,58,2,1,31,94,72,11,2,1,2,-44,1,1,60,2,31
graqm0106,2018-09-30T08:30:01.217300573Z,2,58,2,1,31,73,72,11,2,1,2,4,1,1,61,2,31
graqm0106,2018-09-30T08:31:02.581292018Z,2,59,1,1,30,101,71,11,1,1,1,-40,1,1,62,2,30
graqm0106,2018-09-30T08:32:03.946612305Z,2,59,2,1,30,89,72,11,2,1,2,-48,1,1,61,2,30
graqm0106,2018-09-30T08:33:05.31906542Z,2,59,2,1,32,61,71,10,2,1,2,-26,1,1,60,2,32
graqm0106,2018-09-30T08:34:06.67567613Z,2,59,2,1,31,108,72,10,2,1,2,-24,1,1,62,2,31
graqm0106,2018-09-30T08:35:08.051996068Z,2,59,1,1,30,82,71,10,1,1,1,-73,1,1,61,2,30
graqm0106,2018-09-30T08:36:09.417706169Z,2,59,2,1,32,78,72,10,2,1,2,-24,1,1,60,3,32
graqm0106,2018-09-30T08:37:10.7812495Z,2,59,1,1,32,74,71,10,1,1,2,-15,1,1,62,2,32
graqm0106,2018-09-30T08:38:12.148374945Z,2,59,2,1,31,90,72,10,2,1,2,-56,1,1,61,2,31
graqm0106,2018-09-30T08:39:13.512537182Z,2,59,2,1,28,61,72,10,2,1,2,-40,1,1,60,2,28
graqm0106,2018-09-30T08:40:14.891117525Z,2,59,1,1,28,77,71,10,1,1,1,-60,1,1,61,2,28
graqm0106,2018-09-30T08:41:16.256979361Z,2,59,2,2,31,109,72,10,2,1,2,-50,1,1,62,3,31
graqm0106,2018-09-30T08:42:17.620851932Z,2,59,2,2,32,69,71,10,2,1,2,-46,1,1,60,3,32
graqm0106,2018-09-30T08:43:18.999969493Z,2,59,2,2,30,63,72,10,2,1,2,2,1,1,61,3,30
graqm0106,2018-09-30T08:44:20.352633681Z,2,59,2,1,29,98,71,10,2,1,2,-50,1,1,62,3,29
graqm0106,2018-09-30T08:45:21.720974105Z,2,59,2,1,28,68,72,10,2,1,2,-44,1,1,60,3,28
graqm0106,2018-09-30T08:46:23.142226427Z,2,59,2,1,30,79,71,10,2,1,2,2,1,1,61,4,30
graqm0106,2018-09-30T08:47:24.464062861Z,2,59,2,1,31,111,72,10,2,1,2,-41,1,1,62,2,31
graqm0106,2018-09-30T08:48:25.825279657Z,2,59,1,1,28,77,71,10,1,1,1,-44,1,1,60,1,28
graqm0106,2018-09-30T08:49:27.191017999Z,2,59,1,1,31,58,72,10,1,1,1,13,1,1,61,2,31
graqm0106,2018-09-30T08:50:28.556787441Z,2,59,2,2,29,107,72,10,2,1,2,-50,1,1,62,3,29
